native_power,power,wind_dir,wind_speed,air_temp,SAP,air_density
5.805,0.3628125,1,1,1,1,1
5.641,0.3525625,1,1,1,1,1
5.427,0.3391875,1,1,1,1,1
5.22,0.32625,1,1,1,1,1
5.049,0.3155625,1,1,1,1,1
4.791,0.2994375,1,1,1,1,1
4.533,0.2833125,1,1,1,1,1
4.333,0.2708125,1,1,1,1,1
4.262,0.266375,1,1,1,1,1
4.327,0.2704375,1,1,1,1,1
4.357,0.2723125,1,1,1,1,1
4.307,0.2691875,1,1,1,1,1
4.229,0.2643125,1,1,1,1,1
4.029,0.2518125,1,1,1,1,1
3.878,0.242375,1,1,1,1,1
3.753,0.2345625,1,1,1,1,1
3.617,0.2260625,1,1,1,1,1
3.525,0.2203125,1,1,1,1,1
3.443,0.2151875,1,1,1,1,1
3.264,0.204,1,1,1,1,1
3.193,0.1995625,1,1,1,1,1
3.232,0.202,1,1,1,1,1
3.123,0.1951875,1,1,1,1,1
2.943,0.1839375,1,1,1,1,1
2.824,0.1765,1,1,1,1,1
2.78,0.17375,1,1,1,1,1
2.797,0.1748125,1,1,1,1,1
2.71,0.169375,1,1,1,1,1
2.59,0.161875,1,1,1,1,1
2.524,0.15775,1,1,1,1,1
2.743,0.1714375,1,1,1,1,1
2.874,0.179625,1,1,1,1,1
2.841,0.1775625,1,1,1,1,1
2.923,0.1826875,1,1,1,1,1
2.917,0.1823125,1,1,1,1,1
3.047,0.1904375,1,1,1,1,1
3.31,0.206875,1,1,1,1,1
3.441,0.2150625,1,1,1,1,1
3.495,0.2184375,1,1,1,1,1
3.544,0.2215,1,1,1,1,1
3.572,0.22325,1,1,1,1,1
3.484,0.21775,1,1,1,1,1
3.359,0.2099375,1,1,1,1,1
3.211,0.2006875,1,1,1,1,1
3.08,0.1925,1,1,1,1,1
2.933,0.1833125,1,1,1,1,1
2.775,0.1734375,1,1,1,1,1
2.535,0.1584375,1,1,1,1,1
2.344,0.1465,1,1,1,1,1
2.24,0.14,1,1,1,1,1
2.116,0.13225,1,1,1,1,1
1.985,0.1240625,1,1,1,1,1
1.899,0.1186875,1,1,1,1,1
1.907,0.1191875,1,1,1,1,1
1.837,0.1148125,1,1,1,1,1
1.822,0.113875,1,1,1,1,1
1.69,0.105625,1,1,1,1,1
1.546,0.096625,1,1,1,1,1
1.376,0.086,1,1,1,1,1
1.333,0.0833125,1,1,1,1,1
1.271,0.0794375,1,1,1,1,1
1.189,0.0743125,1,1,1,1,1
1.041,0.0650625,1,1,1,1,1
0.886,0.055375,1,1,1,1,1
0.764,0.04775,1,1,1,1,1
0.643,0.0401875,1,1,1,1,1
0.517,0.0323125,1,1,1,1,1
0.468,0.02925,1,1,1,1,1
0.436,0.02725,1,1,1,1,1
0.387,0.0241875,1,1,1,1,1
0.335,0.0209375,1,1,1,1,1
0.295,0.0184375,1,1,1,1,1
0.252,0.01575,1,1,1,1,1
0.193,0.0120625,1,1,1,1,1
0.13,0.008125,1,1,1,1,1
0.099,0.0061875,1,1,1,1,1
0.132,0.00825,1,1,1,1,1
0.237,0.0148125,1,1,1,1,1
0.419,0.0261875,1,1,1,1,1
0.614,0.038375,1,1,1,1,1
0.793,0.0495625,1,1,1,1,1
0.989,0.0618125,1,1,1,1,1
1.197,0.0748125,1,1,1,1,1
1.375,0.0859375,1,1,1,1,1
1.479,0.0924375,1,1,1,1,1
1.564,0.09775,1,1,1,1,1
1.567,0.0979375,1,1,1,1,1
1.583,0.0989375,1,1,1,1,1
1.578,0.098625,1,1,1,1,1
1.466,0.091625,1,1,1,1,1
1.442,0.090125,1,1,1,1,1
1.581,0.0988125,1,1,1,1,1
1.72,0.1075,1,1,1,1,1
1.766,0.110375,1,1,1,1,1
1.866,0.116625,1,1,1,1,1
1.99,0.124375,1,1,1,1,1
2.159,0.1349375,1,1,1,1,1
2.327,0.1454375,1,1,1,1,1
2.532,0.15825,1,1,1,1,1
2.651,0.1656875,1,1,1,1,1
2.775,0.1734375,1,1,1,1,1
2.965,0.1853125,1,1,1,1,1
3.301,0.2063125,1,1,1,1,1
3.561,0.2225625,1,1,1,1,1
3.8,0.2375,1,1,1,1,1
3.886,0.242875,1,1,1,1,1
4.102,0.256375,1,1,1,1,1
4.172,0.26075,1,1,1,1,1
4.127,0.2579375,1,1,1,1,1
4.104,0.2565,1,1,1,1,1
3.96,0.2475,1,1,1,1,1
4.035,0.2521875,1,1,1,1,1
4.113,0.2570625,1,1,1,1,1
4.119,0.2574375,1,1,1,1,1
4.225,0.2640625,1,1,1,1,1
4.383,0.2739375,1,1,1,1,1
4.527,0.2829375,1,1,1,1,1
4.563,0.2851875,1,1,1,1,1
4.728,0.2955,1,1,1,1,1
4.98,0.31125,1,1,1,1,1
4.959,0.3099375,1,1,1,1,1
4.831,0.3019375,1,1,1,1,1
4.673,0.2920625,1,1,1,1,1
4.81,0.300625,1,1,1,1,1
4.953,0.3095625,1,1,1,1,1
5.145,0.3215625,1,1,1,1,1
5.187,0.3241875,1,1,1,1,1
5.494,0.343375,1,1,1,1,1
5.721,0.3575625,1,1,1,1,1
5.883,0.3676875,1,1,1,1,1
6.261,0.3913125,1,1,1,1,1
6.704,0.419,1,1,1,1,1
7.016,0.4385,1,1,1,1,1
6.877,0.4298125,1,1,1,1,1
7.037,0.4398125,1,1,1,1,1
7.332,0.45825,1,1,1,1,1
7.608,0.4755,1,1,1,1,1
7.884,0.49275,1,1,1,1,1
8.323,0.5201875,1,1,1,1,1
8.726,0.545375,1,1,1,1,1
8.975,0.5609375,1,1,1,1,1
8.892,0.55575,1,1,1,1,1
8.566,0.535375,1,1,1,1,1
8.107,0.5066875,1,1,1,1,1
8.114,0.507125,1,1,1,1,1
8.041,0.5025625,1,1,1,1,1
7.78,0.48625,1,1,1,1,1
7.518,0.469875,1,1,1,1,1
7.066,0.441625,1,1,1,1,1
6.99,0.436875,1,1,1,1,1
6.979,0.4361875,1,1,1,1,1
6.852,0.42825,1,1,1,1,1
6.454,0.403375,1,1,1,1,1
6.26,0.39125,1,1,1,1,1
6,0.375,1,1,1,1,1
6.005,0.3753125,1,1,1,1,1
5.954,0.372125,1,1,1,1,1
5.844,0.36525,1,1,1,1,1
5.835,0.3646875,1,1,1,1,1
5.791,0.3619375,1,1,1,1,1
5.682,0.355125,1,1,1,1,1
5.701,0.3563125,1,1,1,1,1
5.857,0.3660625,1,1,1,1,1
6.084,0.38025,1,1,1,1,1
6.397,0.3998125,1,1,1,1,1
6.992,0.437,1,1,1,1,1
7.547,0.4716875,1,1,1,1,1
8.093,0.5058125,1,1,1,1,1
8.433,0.5270625,1,1,1,1,1
8.853,0.5533125,1,1,1,1,1
8.967,0.5604375,1,1,1,1,1
8.974,0.560875,1,1,1,1,1
9.036,0.56475,1,1,1,1,1
9.179,0.5736875,1,1,1,1,1
9.42,0.58875,1,1,1,1,1
9.695,0.6059375,1,1,1,1,1
9.701,0.6063125,1,1,1,1,1
9.681,0.6050625,1,1,1,1,1
9.644,0.60275,1,1,1,1,1
9.498,0.593625,1,1,1,1,1
9.867,0.6166875,1,1,1,1,1
9.661,0.6038125,1,1,1,1,1
8.278,0.517375,1,1,1,1,1
7.818,0.488625,1,1,1,1,1
7.323,0.4576875,1,1,1,1,1
6.46,0.40375,1,1,1,1,1
6.172,0.38575,1,1,1,1,1
5.927,0.3704375,1,1,1,1,1
5.704,0.3565,1,1,1,1,1
5.489,0.3430625,1,1,1,1,1
5.43,0.339375,1,1,1,1,1
5.563,0.3476875,1,1,1,1,1
5.803,0.3626875,1,1,1,1,1
6.157,0.3848125,1,1,1,1,1
6.687,0.4179375,1,1,1,1,1
7.356,0.45975,1,1,1,1,1
7.943,0.4964375,1,1,1,1,1
8.692,0.54325,1,1,1,1,1
9.288,0.5805,1,1,1,1,1
9.951,0.6219375,1,1,1,1,1
10.708,0.66925,1,1,1,1,1
11.225,0.7015625,1,1,1,1,1
11.743,0.7339375,1,1,1,1,1
12.552,0.7845,1,1,1,1,1
12.96,0.81,1,1,1,1,1
13.28,0.83,1,1,1,1,1
13.575,0.8484375,1,1,1,1,1
13.703,0.8564375,1,1,1,1,1
13.769,0.8605625,1,1,1,1,1
13.748,0.85925,1,1,1,1,1
13.672,0.8545,1,1,1,1,1
13.564,0.84775,1,1,1,1,1
13.444,0.84025,1,1,1,1,1
13.275,0.8296875,1,1,1,1,1
13.105,0.8190625,1,1,1,1,1
13.028,0.81425,1,1,1,1,1
13.044,0.81525,1,1,1,1,1
13.022,0.813875,1,1,1,1,1
13.087,0.8179375,1,1,1,1,1
13.053,0.8158125,1,1,1,1,1
12.945,0.8090625,1,1,1,1,1
12.781,0.7988125,1,1,1,1,1
12.629,0.7893125,1,1,1,1,1
12.356,0.77225,1,1,1,1,1
12.088,0.7555,1,1,1,1,1
11.723,0.7326875,1,1,1,1,1
11.454,0.715875,1,1,1,1,1
11.353,0.7095625,1,1,1,1,1
11.287,0.7054375,1,1,1,1,1
11.117,0.6948125,1,1,1,1,1
10.981,0.6863125,1,1,1,1,1
10.925,0.6828125,1,1,1,1,1
11.037,0.6898125,1,1,1,1,1
11.166,0.697875,1,1,1,1,1
11.348,0.70925,1,1,1,1,1
11.6,0.725,1,1,1,1,1
11.773,0.7358125,1,1,1,1,1
11.894,0.743375,1,1,1,1,1
11.935,0.7459375,1,1,1,1,1
11.862,0.741375,1,1,1,1,1
11.894,0.743375,1,1,1,1,1
11.962,0.747625,1,1,1,1,1
12.109,0.7568125,1,1,1,1,1
12.309,0.7693125,1,1,1,1,1
12.527,0.7829375,1,1,1,1,1
12.658,0.791125,1,1,1,1,1
12.756,0.79725,1,1,1,1,1
12.804,0.80025,1,1,1,1,1
12.865,0.8040625,1,1,1,1,1
12.999,0.8124375,1,1,1,1,1
13.109,0.8193125,1,1,1,1,1
13.17,0.823125,1,1,1,1,1
13.206,0.825375,1,1,1,1,1
13.23,0.826875,1,1,1,1,1
13.198,0.824875,1,1,1,1,1
13.167,0.8229375,1,1,1,1,1
13.117,0.8198125,1,1,1,1,1
12.95,0.809375,1,1,1,1,1
12.844,0.80275,1,1,1,1,1
12.776,0.7985,1,1,1,1,1
12.646,0.790375,1,1,1,1,1
12.646,0.790375,1,1,1,1,1
12.707,0.7941875,1,1,1,1,1
12.48,0.78,1,1,1,1,1
12.392,0.7745,1,1,1,1,1
12.339,0.7711875,1,1,1,1,1
11.767,0.7354375,1,1,1,1,1
11.662,0.728875,1,1,1,1,1
11.618,0.726125,1,1,1,1,1
11.874,0.742125,1,1,1,1,1
12.094,0.755875,1,1,1,1,1
12.438,0.777375,1,1,1,1,1
12.776,0.7985,1,1,1,1,1
13.091,0.8181875,1,1,1,1,1
13.381,0.8363125,1,1,1,1,1
13.689,0.8555625,1,1,1,1,1
13.911,0.8694375,1,1,1,1,1
14.054,0.878375,1,1,1,1,1
14.289,0.8930625,1,1,1,1,1
14.505,0.9065625,1,1,1,1,1
14.71,0.919375,1,1,1,1,1
14.94,0.93375,1,1,1,1,1
15.181,0.9488125,1,1,1,1,1
15.379,0.9611875,1,1,1,1,1
15.485,0.9678125,1,1,1,1,1
15.537,0.9710625,1,1,1,1,1
15.557,0.9723125,1,1,1,1,1
15.552,0.972,1,1,1,1,1
15.535,0.9709375,1,1,1,1,1
15.55,0.971875,1,1,1,1,1
15.519,0.9699375,1,1,1,1,1
15.507,0.9691875,1,1,1,1,1
15.494,0.968375,1,1,1,1,1
15.482,0.967625,1,1,1,1,1
15.491,0.9681875,1,1,1,1,1
15.474,0.967125,1,1,1,1,1
15.4,0.9625,1,1,1,1,1
15.326,0.957875,1,1,1,1,1
15.249,0.9530625,1,1,1,1,1
15.209,0.9505625,1,1,1,1,1
15.192,0.9495,1,1,1,1,1
15.193,0.9495625,1,1,1,1,1
15.193,0.9495625,1,1,1,1,1
15.211,0.9506875,1,1,1,1,1
15.234,0.952125,1,1,1,1,1
15.28,0.955,1,1,1,1,1
15.311,0.9569375,1,1,1,1,1
15.314,0.957125,1,1,1,1,1
15.291,0.9556875,1,1,1,1,1
15.253,0.9533125,1,1,1,1,1
15.196,0.94975,1,1,1,1,1
15.141,0.9463125,1,1,1,1,1
15.072,0.942,1,1,1,1,1
15,0.9375,1,1,1,1,1
14.911,0.9319375,1,1,1,1,1
14.814,0.925875,1,1,1,1,1
14.707,0.9191875,1,1,1,1,1
14.536,0.9085,1,1,1,1,1
14.388,0.89925,1,1,1,1,1
14.332,0.89575,1,1,1,1,1
14.437,0.9023125,1,1,1,1,1
14.615,0.9134375,1,1,1,1,1
14.743,0.9214375,1,1,1,1,1
14.855,0.9284375,1,1,1,1,1
14.978,0.936125,1,1,1,1,1
15.106,0.944125,1,1,1,1,1
15.226,0.951625,1,1,1,1,1
15.332,0.95825,1,1,1,1,1
15.394,0.962125,1,1,1,1,1
15.439,0.9649375,1,1,1,1,1
15.465,0.9665625,1,1,1,1,1
15.47,0.966875,1,1,1,1,1
15.496,0.9685,1,1,1,1,1
15.518,0.969875,1,1,1,1,1
15.535,0.9709375,1,1,1,1,1
15.56,0.9725,1,1,1,1,1
15.574,0.973375,1,1,1,1,1
15.568,0.973,1,1,1,1,1
15.536,0.971,1,1,1,1,1
15.492,0.96825,1,1,1,1,1
15.44,0.965,1,1,1,1,1
15.377,0.9610625,1,1,1,1,1
15.296,0.956,1,1,1,1,1
15.204,0.95025,1,1,1,1,1
15.081,0.9425625,1,1,1,1,1
14.934,0.933375,1,1,1,1,1
14.779,0.9236875,1,1,1,1,1
14.599,0.9124375,1,1,1,1,1
14.291,0.8931875,1,1,1,1,1
14.025,0.8765625,1,1,1,1,1
13.76,0.86,1,1,1,1,1
13.537,0.8460625,1,1,1,1,1
13.253,0.8283125,1,1,1,1,1
12.969,0.8105625,1,1,1,1,1
12.618,0.788625,1,1,1,1,1
12.124,0.75775,1,1,1,1,1
11.693,0.7308125,1,1,1,1,1
11.349,0.7093125,1,1,1,1,1
11.103,0.6939375,1,1,1,1,1
10.891,0.6806875,1,1,1,1,1
10.67,0.666875,1,1,1,1,1
10.371,0.6481875,1,1,1,1,1
10.089,0.6305625,1,1,1,1,1
9.834,0.614625,1,1,1,1,1
9.648,0.603,1,1,1,1,1
9.454,0.590875,1,1,1,1,1
9.178,0.573625,1,1,1,1,1
8.787,0.5491875,1,1,1,1,1
8.387,0.5241875,1,1,1,1,1
8.129,0.5080625,1,1,1,1,1
8.093,0.5058125,1,1,1,1,1
8.234,0.514625,1,1,1,1,1
8.367,0.5229375,1,1,1,1,1
8.42,0.52625,1,1,1,1,1
8.473,0.5295625,1,1,1,1,1
8.615,0.5384375,1,1,1,1,1
8.801,0.5500625,1,1,1,1,1
8.962,0.560125,1,1,1,1,1
8.908,0.55675,1,1,1,1,1
8.845,0.5528125,1,1,1,1,1
8.932,0.55825,1,1,1,1,1
9.145,0.5715625,1,1,1,1,1
9.446,0.590375,1,1,1,1,1
9.621,0.6013125,1,1,1,1,1
9.734,0.608375,1,1,1,1,1
9.715,0.6071875,1,1,1,1,1
9.662,0.603875,1,1,1,1,1
9.644,0.60275,1,1,1,1,1
9.792,0.612,1,1,1,1,1
10.081,0.6300625,1,1,1,1,1
10.361,0.6475625,1,1,1,1,1
10.509,0.6568125,1,1,1,1,1
10.464,0.654,1,1,1,1,1
10.262,0.641375,1,1,1,1,1
10.033,0.6270625,1,1,1,1,1
9.865,0.6165625,1,1,1,1,1
9.751,0.6094375,1,1,1,1,1
9.619,0.6011875,1,1,1,1,1
9.602,0.600125,1,1,1,1,1
9.646,0.602875,1,1,1,1,1
9.681,0.6050625,1,1,1,1,1
9.803,0.6126875,1,1,1,1,1
9.97,0.623125,1,1,1,1,1
10.136,0.6335,1,1,1,1,1
10.567,0.6604375,1,1,1,1,1
10.761,0.6725625,1,1,1,1,1
10.815,0.6759375,1,1,1,1,1
10.695,0.6684375,1,1,1,1,1
10.381,0.6488125,1,1,1,1,1
9.899,0.6186875,1,1,1,1,1
9.55,0.596875,1,1,1,1,1
9.436,0.58975,1,1,1,1,1
9.569,0.5980625,1,1,1,1,1
9.753,0.6095625,1,1,1,1,1
9.875,0.6171875,1,1,1,1,1
10.077,0.6298125,1,1,1,1,1
10.56,0.66,1,1,1,1,1
11.148,0.69675,1,1,1,1,1
11.587,0.7241875,1,1,1,1,1
11.746,0.734125,1,1,1,1,1
11.782,0.736375,1,1,1,1,1
11.765,0.7353125,1,1,1,1,1
11.626,0.726625,1,1,1,1,1
11.495,0.7184375,1,1,1,1,1
11.523,0.7201875,1,1,1,1,1
11.594,0.724625,1,1,1,1,1
11.522,0.720125,1,1,1,1,1
11.258,0.703625,1,1,1,1,1
11.179,0.6986875,1,1,1,1,1
11.154,0.697125,1,1,1,1,1
11.252,0.70325,1,1,1,1,1
11.559,0.7224375,1,1,1,1,1
11.803,0.7376875,1,1,1,1,1
11.742,0.733875,1,1,1,1,1
11.435,0.7146875,1,1,1,1,1
11.356,0.70975,1,1,1,1,1
11.531,0.7206875,1,1,1,1,1
11.83,0.739375,1,1,1,1,1
12.262,0.766375,1,1,1,1,1
12.526,0.782875,1,1,1,1,1
12.305,0.7690625,1,1,1,1,1
11.918,0.744875,1,1,1,1,1
11.689,0.7305625,1,1,1,1,1
11.477,0.7173125,1,1,1,1,1
11.275,0.7046875,1,1,1,1,1
11.233,0.7020625,1,1,1,1,1
11.331,0.7081875,1,1,1,1,1
11.349,0.7093125,1,1,1,1,1
11.131,0.6956875,1,1,1,1,1
10.938,0.683625,1,1,1,1,1
10.903,0.6814375,1,1,1,1,1
11.095,0.6934375,1,1,1,1,1
10.708,0.66925,1,1,1,1,1
10.12,0.6325,1,1,1,1,1
9.743,0.6089375,1,1,1,1,1
10.024,0.6265,1,1,1,1,1
10.533,0.6583125,1,1,1,1,1
11.112,0.6945,1,1,1,1,1
11.717,0.7323125,1,1,1,1,1
12.164,0.76025,1,1,1,1,1
12.595,0.7871875,1,1,1,1,1
12.646,0.790375,1,1,1,1,1
12.325,0.7703125,1,1,1,1,1
11.765,0.7353125,1,1,1,1,1
11.354,0.709625,1,1,1,1,1
11.19,0.699375,1,1,1,1,1
10.883,0.6801875,1,1,1,1,1
10.469,0.6543125,1,1,1,1,1
10.301,0.6438125,1,1,1,1,1
10.072,0.6295,1,1,1,1,1
10.181,0.6363125,1,1,1,1,1
10.615,0.6634375,1,1,1,1,1
11.041,0.6900625,1,1,1,1,1
10.355,0.6471875,1,1,1,1,1
10.423,0.6514375,1,1,1,1,1
10.589,0.6618125,1,1,1,1,1
10.744,0.6715,1,1,1,1,1
8.928,0.558,1,1,1,1,1
8.368,0.523,1,1,1,1,1
8.598,0.537375,1,1,1,1,1
8.596,0.53725,1,1,1,1,1
8.292,0.51825,1,1,1,1,1
8.386,0.524125,1,1,1,1,1
8.417,0.5260625,1,1,1,1,1
8.732,0.54575,1,1,1,1,1
9.508,0.59425,1,1,1,1,1
10.372,0.64825,1,1,1,1,1
11.332,0.70825,1,1,1,1,1
12.398,0.774875,1,1,1,1,1
12.953,0.8095625,1,1,1,1,1
13.105,0.8190625,1,1,1,1,1
13.036,0.81475,1,1,1,1,1
12.668,0.79175,1,1,1,1,1
12.058,0.753625,1,1,1,1,1
11.645,0.7278125,1,1,1,1,1
11.592,0.7245,1,1,1,1,1
11.801,0.7375625,1,1,1,1,1
12.386,0.774125,1,1,1,1,1
12.805,0.8003125,1,1,1,1,1
12.73,0.795625,1,1,1,1,1
12.075,0.7546875,1,1,1,1,1
11.067,0.6916875,1,1,1,1,1
10.174,0.635875,1,1,1,1,1
10.401,0.6500625,1,1,1,1,1
11.503,0.7189375,1,1,1,1,1
11.827,0.7391875,1,1,1,1,1
11.624,0.7265,1,1,1,1,1
11.71,0.731875,1,1,1,1,1
11.577,0.7235625,1,1,1,1,1
11.086,0.692875,1,1,1,1,1
10.911,0.6819375,1,1,1,1,1
11.155,0.6971875,1,1,1,1,1
11.399,0.7124375,1,1,1,1,1
11.267,0.7041875,1,1,1,1,1
11.205,0.7003125,1,1,1,1,1
11.239,0.7024375,1,1,1,1,1
10.844,0.67775,1,1,1,1,1
10.406,0.650375,1,1,1,1,1
10.553,0.6595625,1,1,1,1,1
11.103,0.6939375,1,1,1,1,1
11.155,0.6971875,1,1,1,1,1
10.534,0.658375,1,1,1,1,1
9.773,0.6108125,1,1,1,1,1
9.884,0.61775,1,1,1,1,1
10.442,0.652625,1,1,1,1,1
10.729,0.6705625,1,1,1,1,1
10.412,0.65075,1,1,1,1,1
9.938,0.621125,1,1,1,1,1
10.024,0.6265,1,1,1,1,1
10.346,0.646625,1,1,1,1,1
10.608,0.663,1,1,1,1,1
10.572,0.66075,1,1,1,1,1
10.073,0.6295625,1,1,1,1,1
9.556,0.59725,1,1,1,1,1
9.59,0.599375,1,1,1,1,1
10.008,0.6255,1,1,1,1,1
10.226,0.639125,1,1,1,1,1
9.833,0.6145625,1,1,1,1,1
9.087,0.5679375,1,1,1,1,1
8.6,0.5375,1,1,1,1,1
8.917,0.5573125,1,1,1,1,1
9.385,0.5865625,1,1,1,1,1
9.295,0.5809375,1,1,1,1,1
8.922,0.557625,1,1,1,1,1
8.401,0.5250625,1,1,1,1,1
7.837,0.4898125,1,1,1,1,1
7.918,0.494875,1,1,1,1,1
8.651,0.5406875,1,1,1,1,1
8.942,0.558875,1,1,1,1,1
8.711,0.5444375,1,1,1,1,1
8.329,0.5205625,1,1,1,1,1
7.55,0.471875,1,1,1,1,1
6.878,0.429875,1,1,1,1,1
6.525,0.4078125,1,1,1,1,1
6.208,0.388,1,1,1,1,1
6.18,0.38625,1,1,1,1,1
6.307,0.3941875,1,1,1,1,1
6.713,0.4195625,1,1,1,1,1
7.112,0.4445,1,1,1,1,1
7.387,0.4616875,1,1,1,1,1
7.936,0.496,1,1,1,1,1
8.486,0.530375,1,1,1,1,1
8.991,0.5619375,1,1,1,1,1
9.488,0.593,1,1,1,1,1
9.672,0.6045,1,1,1,1,1
9.655,0.6034375,1,1,1,1,1
9.646,0.602875,1,1,1,1,1
9.681,0.6050625,1,1,1,1,1
9.62,0.60125,1,1,1,1,1
9.63,0.601875,1,1,1,1,1
9.561,0.5975625,1,1,1,1,1
9.544,0.5965,1,1,1,1,1
9.675,0.6046875,1,1,1,1,1
9.763,0.6101875,1,1,1,1,1
9.781,0.6113125,1,1,1,1,1
9.729,0.6080625,1,1,1,1,1
9.905,0.6190625,1,1,1,1,1
10.273,0.6420625,1,1,1,1,1
10.772,0.67325,1,1,1,1,1
11.5,0.71875,1,1,1,1,1
12.254,0.765875,1,1,1,1,1
12.867,0.8041875,1,1,1,1,1
13.192,0.8245,1,1,1,1,1
13.126,0.820375,1,1,1,1,1
12.9,0.80625,1,1,1,1,1
12.729,0.7955625,1,1,1,1,1
12.687,0.7929375,1,1,1,1,1
12.926,0.807875,1,1,1,1,1
13.466,0.841625,1,1,1,1,1
13.932,0.87075,1,1,1,1,1
14.203,0.8876875,1,1,1,1,1
14.393,0.8995625,1,1,1,1,1
14.564,0.91025,1,1,1,1,1
14.65,0.915625,1,1,1,1,1
14.739,0.9211875,1,1,1,1,1
14.841,0.9275625,1,1,1,1,1
14.87,0.929375,1,1,1,1,1
14.801,0.9250625,1,1,1,1,1
14.693,0.9183125,1,1,1,1,1
14.384,0.899,1,1,1,1,1
14.095,0.8809375,1,1,1,1,1
13.849,0.8655625,1,1,1,1,1
13.768,0.8605,1,1,1,1,1
13.737,0.8585625,1,1,1,1,1
13.62,0.85125,1,1,1,1,1
13.497,0.8435625,1,1,1,1,1
13.411,0.8381875,1,1,1,1,1
13.448,0.8405,1,1,1,1,1
13.478,0.842375,1,1,1,1,1
13.447,0.8404375,1,1,1,1,1
13.495,0.8434375,1,1,1,1,1
13.414,0.838375,1,1,1,1,1
13.61,0.850625,1,1,1,1,1
13.812,0.86325,1,1,1,1,1
14.031,0.8769375,1,1,1,1,1
14.182,0.886375,1,1,1,1,1
14.175,0.8859375,1,1,1,1,1
13.979,0.8736875,1,1,1,1,1
13.526,0.845375,1,1,1,1,1
12.95,0.809375,1,1,1,1,1
12.668,0.79175,1,1,1,1,1
12.784,0.799,1,1,1,1,1
12.966,0.810375,1,1,1,1,1
13.038,0.814875,1,1,1,1,1
12.879,0.8049375,1,1,1,1,1
12.683,0.7926875,1,1,1,1,1
12.921,0.8075625,1,1,1,1,1
13.552,0.847,1,1,1,1,1
13.925,0.8703125,1,1,1,1,1
14.125,0.8828125,1,1,1,1,1
14.166,0.885375,1,1,1,1,1
14.12,0.8825,1,1,1,1,1
14.08,0.88,1,1,1,1,1
14.2,0.8875,1,1,1,1,1
14.448,0.903,1,1,1,1,1
14.63,0.914375,1,1,1,1,1
14.647,0.9154375,1,1,1,1,1
14.628,0.91425,1,1,1,1,1
14.572,0.91075,1,1,1,1,1
14.602,0.912625,1,1,1,1,1
14.697,0.9185625,1,1,1,1,1
14.733,0.9208125,1,1,1,1,1
14.738,0.921125,1,1,1,1,1
14.792,0.9245,1,1,1,1,1
14.834,0.927125,1,1,1,1,1
14.797,0.9248125,1,1,1,1,1
14.737,0.9210625,1,1,1,1,1
14.607,0.9129375,1,1,1,1,1
14.491,0.9056875,1,1,1,1,1
14.498,0.906125,1,1,1,1,1
14.542,0.908875,1,1,1,1,1
14.744,0.9215,1,1,1,1,1
14.943,0.9339375,1,1,1,1,1
15.136,0.946,1,1,1,1,1
15.301,0.9563125,1,1,1,1,1
15.349,0.9593125,1,1,1,1,1
15.389,0.9618125,1,1,1,1,1
15.477,0.9673125,1,1,1,1,1
15.619,0.9761875,1,1,1,1,1
15.705,0.9815625,1,1,1,1,1
15.738,0.983625,1,1,1,1,1
15.765,0.9853125,1,1,1,1,1
15.793,0.9870625,1,1,1,1,1
15.815,0.9884375,1,1,1,1,1
15.847,0.9904375,1,1,1,1,1
15.886,0.992875,1,1,1,1,1
15.9,0.99375,1,1,1,1,1
15.914,0.994625,1,1,1,1,1
15.929,0.9955625,1,1,1,1,1
15.924,0.99525,1,1,1,1,1
15.93,0.995625,1,1,1,1,1
15.921,0.9950625,1,1,1,1,1
15.895,0.9934375,1,1,1,1,1
15.874,0.992125,1,1,1,1,1
15.845,0.9903125,1,1,1,1,1
15.822,0.988875,1,1,1,1,1
15.798,0.987375,1,1,1,1,1
15.778,0.986125,1,1,1,1,1
15.771,0.9856875,1,1,1,1,1
15.758,0.984875,1,1,1,1,1
15.734,0.983375,1,1,1,1,1
15.689,0.9805625,1,1,1,1,1
15.553,0.9720625,1,1,1,1,1
15.368,0.9605,1,1,1,1,1
15.211,0.9506875,1,1,1,1,1
15.072,0.942,1,1,1,1,1
14.983,0.9364375,1,1,1,1,1
15.034,0.939625,1,1,1,1,1
15.096,0.9435,1,1,1,1,1
15.139,0.9461875,1,1,1,1,1
15.19,0.949375,1,1,1,1,1
15.215,0.9509375,1,1,1,1,1
15.176,0.9485,1,1,1,1,1
15.119,0.9449375,1,1,1,1,1
15.022,0.938875,1,1,1,1,1
14.948,0.93425,1,1,1,1,1
14.914,0.932125,1,1,1,1,1
14.862,0.928875,1,1,1,1,1
14.793,0.9245625,1,1,1,1,1
14.741,0.9213125,1,1,1,1,1
14.615,0.9134375,1,1,1,1,1
14.43,0.901875,1,1,1,1,1
14.47,0.904375,1,1,1,1,1
14.596,0.91225,1,1,1,1,1
14.672,0.917,1,1,1,1,1
14.615,0.9134375,1,1,1,1,1
14.442,0.902625,1,1,1,1,1
14.227,0.8891875,1,1,1,1,1
14.042,0.877625,1,1,1,1,1
13.913,0.8695625,1,1,1,1,1
13.906,0.869125,1,1,1,1,1
14.077,0.8798125,1,1,1,1,1
14.279,0.8924375,1,1,1,1,1
14.578,0.911125,1,1,1,1,1
14.765,0.9228125,1,1,1,1,1
14.907,0.9316875,1,1,1,1,1
15.034,0.939625,1,1,1,1,1
